"","ZIP.CODE","ENCOD_ZIP.CODE","BOROUGH","ENCOD_BOROUGH","LOT","BLOCK","NEIGHBORHOOD","ENCOD_NEIGHBORHOOD","BUILDING.CLASS.CATEGORY","ENCOD_BUILDING.CLASS.CATEGORY"
"1","0",5.94108651467774,"Bronx",5.61804809671209,246,5404,"SCHUYLERVILLE/PELHAM BAY",5.68349148798893," TWO FAMILY DWELLINGS                    ",5.81291335664286
"2","0",5.94108651467774,"Brooklyn",5.85295245877229,1380,2348,"WILLIAMSBURG-NORTH",5.9912260756925,"CONDO",5.88366143515362
"3","0",5.94108651467774,"Manhattan",5.91115760873998,3799,16,"TRIBECA",5.96848294855393,"CONDO",5.88366143515362
"4","0",5.94108651467774,"Queens",5.68841982200271,94,15720,"FAR ROCKAWAY",5.60529301245258," ONE FAMILY DWELLINGS                    ",5.69897000433602
"5","0",5.94108651467774,"Queens",5.68841982200271,1231,14240,"HOWARD BEACH",5.57403126772772," TWO FAMILY DWELLINGS                    ",5.81291335664286
"6","0",5.94108651467774,"Queens",5.68841982200271,1062,3258,"FOREST HILLS",5.56820172406699,"CONDO",5.88366143515362
"7","10001",5.9566485792052,"Manhattan",5.91115760873998,1034,778,"FASHION",5.98900461569854,"CONDO",5.88366143515362
"8","10001",5.9566485792052,"Manhattan",5.91115760873998,16,732,"JAVITS CENTER",5.80955971463527,"COOP",5.60745502321467
"9","10002",5.88930170250631,"Manhattan",5.91115760873998,1102,422,"LOWER EAST SIDE",5.89208567962578,"CONDO",5.88366143515362
"10","10002",5.88930170250631,"Manhattan",5.91115760873998,120,331,"LOWER EAST SIDE",5.89208567962578,"COOP",5.60745502321467
"11","10003",5.96211379063006,"Manhattan",5.91115760873998,1002,571,"GREENWICH VILLAGE-CENTRAL",5.99782308074573,"CONDO",5.88366143515362
"12","10003",5.96211379063006,"Manhattan",5.91115760873998,19,921,"KIPS BAY",6.02325245963371,"COOP",5.60745502321467
"13","10004",5.88930170250631,"Manhattan",5.91115760873998,9024,16,"TRIBECA",5.96848294855393,"CONDO",5.88366143515362
"14","10004",5.88930170250631,"Manhattan",5.91115760873998,1,28,"FINANCIAL",5.99343623049761,"COOP",5.60745502321467
"15","10005",6.06284999845185,"Manhattan",5.91115760873998,1376,44,"FINANCIAL",5.99343623049761,"CONDO",5.88366143515362
"16","10005",6.06284999845185,"Manhattan",5.91115760873998,8,64,"FINANCIAL",5.99343623049761,"COOP",5.60745502321467
"17","10006",6.055378331375,"Manhattan",5.91115760873998,1243,53,"FINANCIAL",5.99343623049761,"CONDO",5.88366143515362
"18","10007",6.06613625019438,"Manhattan",5.91115760873998,1683,142,"TRIBECA",5.96848294855393,"CONDO",5.88366143515362
"19","10009",5.90281838315297,"Manhattan",5.91115760873998,1002,437,"EAST VILLAGE",5.91082225877111,"CONDO",5.88366143515362
"20","10009",5.90281838315297,"Manhattan",5.91115760873998,31,431,"EAST VILLAGE",5.91082225877111,"COOP",5.60745502321467
"21","10010",5.99069026589056,"Manhattan",5.91115760873998,1108,928,"KIPS BAY",6.02325245963371,"CONDO",5.88366143515362
"22","10010",5.99069026589056,"Manhattan",5.91115760873998,1,930,"KIPS BAY",6.02325245963371,"COOP",5.60745502321467
"23","10011",5.95424250943933,"Manhattan",5.91115760873998,1074,618,"GREENWICH VILLAGE-WEST",5.95424250943933,"CONDO",5.88366143515362
"24","10011",5.95424250943933,"Manhattan",5.91115760873998,47,609,"GREENWICH VILLAGE-WEST",5.95424250943933,"COOP",5.60745502321467
"25","10012",5.86480509960233,"Manhattan",5.91115760873998,1004,517,"SOHO",5.87215627274829,"CONDO",5.88366143515362
"26","10012",5.86480509960233,"Manhattan",5.91115760873998,36,519,"SOHO",5.87215627274829,"COOP",5.60745502321467
"27","10013",6.14457420760962,"Manhattan",5.91115760873998,1002,225,"TRIBECA",5.96848294855393,"CONDO",5.88366143515362
"28","10013",6.14457420760962,"Manhattan",5.91115760873998,26,219,"TRIBECA",5.96848294855393,"COOP",5.60745502321467
"29","10014",5.94487040295385,"Manhattan",5.91115760873998,69,585,"GREENWICH VILLAGE-WEST",5.95424250943933," ONE FAMILY DWELLINGS                    ",5.69897000433602
"30","10014",5.94487040295385,"Manhattan",5.91115760873998,1302,624,"GREENWICH VILLAGE-WEST",5.95424250943933,"CONDO",5.88366143515362
"31","10014",5.94487040295385,"Manhattan",5.91115760873998,29,520,"SOHO",5.87215627274829,"COOP",5.60745502321467
"32","10016",5.89486965674525,"Manhattan",5.91115760873998,1002,916,"MURRAY HILL",5.86864443839483,"CONDO",5.88366143515362
"33","10016",5.89486965674525,"Manhattan",5.91115760873998,35,918,"MURRAY HILL",5.86864443839483,"COOP",5.60745502321467
"34","10017",5.77085201164214,"Manhattan",5.91115760873998,1106,1342,"MIDTOWN EAST",5.83569057149243,"CONDO",5.88366143515362
"35","10017",5.77085201164214,"Manhattan",5.91115760873998,12,1361,"MIDTOWN EAST",5.83569057149243,"COOP",5.60745502321467
"36","10018",6.01911131918436,"Manhattan",5.91115760873998,1027,734,"JAVITS CENTER",5.80955971463527,"CONDO",5.88366143515362
"37","10018",6.01911131918436,"Manhattan",5.91115760873998,69,841,"FASHION",5.98900461569854,"COOP",5.60745502321467
"38","10019",5.97749490885807,"Manhattan",5.91115760873998,1396,1151,"UPPER WEST SIDE (59-79)",5.94694327069783,"CONDO",5.88366143515362
"39","10019",5.97749490885807,"Manhattan",5.91115760873998,21,1271,"MIDTOWN WEST",5.96964727971323,"COOP",5.60745502321467
"40","10021",5.91907809237607,"Manhattan",5.91115760873998,1003,1469,"UPPER EAST SIDE (59-79)",5.90281838315297,"CONDO",5.88366143515362
"41","10021",5.91907809237607,"Manhattan",5.91115760873998,39,1487,"UPPER EAST SIDE (59-79)",5.90281838315297,"COOP",5.60745502321467
"42","10022",5.88945603233461,"Manhattan",5.91115760873998,1023,1394,"UPPER EAST SIDE (59-79)",5.90281838315297,"CONDO",5.88366143515362
"43","10022",5.88945603233461,"Manhattan",5.91115760873998,30,1414,"UPPER EAST SIDE (59-79)",5.90281838315297,"COOP",5.60745502321467
"44","10023",5.92532534234397,"Manhattan",5.91115760873998,1308,1179,"UPPER WEST SIDE (59-79)",5.94694327069783,"CONDO",5.88366143515362
"45","10023",5.92532534234397,"Manhattan",5.91115760873998,32,1185,"UPPER WEST SIDE (59-79)",5.94694327069783,"COOP",5.60745502321467
"46","10024",5.96142109406645,"Manhattan",5.91115760873998,1003,1236,"UPPER WEST SIDE (79-96)",5.94200805302231,"CONDO",5.88366143515362
"47","10024",5.96142109406645,"Manhattan",5.91115760873998,8,1251,"UPPER WEST SIDE (79-96)",5.94200805302231,"COOP",5.60745502321467
"48","10025",5.92685670894969,"Manhattan",5.91115760873998,1002,1894,"UPPER WEST SIDE (96-116)",5.89762709129044,"CONDO",5.88366143515362
"49","10025",5.92685670894969,"Manhattan",5.91115760873998,14,1896,"UPPER WEST SIDE (96-116)",5.89762709129044,"COOP",5.60745502321467
"50","10026",5.94694327069783,"Manhattan",5.91115760873998,67,1717,"HARLEM-CENTRAL",5.84481069019434," THREE FAMILY DWELLINGS                  ",5.88930170250631
"51","10026",5.94694327069783,"Manhattan",5.91115760873998,1513,1848,"MANHATTAN VALLEY",5.94694327069783,"CONDO",5.88366143515362
"52","10026",5.94694327069783,"Manhattan",5.91115760873998,2,1849,"MANHATTAN VALLEY",5.94694327069783,"COOP",5.60745502321467
"53","10027",5.85672847033678,"Manhattan",5.91115760873998,19,1917,"HARLEM-CENTRAL",5.84481069019434," THREE FAMILY DWELLINGS                  ",5.88930170250631
"54","10027",5.85672847033678,"Manhattan",5.91115760873998,7,1949,"HARLEM-CENTRAL",5.84481069019434," TWO FAMILY DWELLINGS                    ",5.81291335664286
"55","10027",5.85672847033678,"Manhattan",5.91115760873998,1101,1948,"HARLEM-CENTRAL",5.84481069019434,"CONDO",5.88366143515362
"56","10027",5.85672847033678,"Manhattan",5.91115760873998,77,1995,"MORNINGSIDE HEIGHTS",5.76714000260254,"COOP",5.60745502321467
"57","10028",5.89195536110767,"Manhattan",5.91115760873998,1003,1514,"UPPER EAST SIDE (79-96)",5.91682964813134,"CONDO",5.88366143515362
"58","10028",5.89195536110767,"Manhattan",5.91115760873998,8,1590,"UPPER EAST SIDE (79-96)",5.91682964813134,"COOP",5.60745502321467
"59","10029",5.82768928776593,"Manhattan",5.91115760873998,11,1710,"HARLEM-EAST",5.84323277809801," THREE FAMILY DWELLINGS                  ",5.88930170250631
"60","10029",5.82768928776593,"Manhattan",5.91115760873998,22,1643,"HARLEM-EAST",5.84323277809801," TWO FAMILY DWELLINGS                    ",5.81291335664286
"61","10029",5.82768928776593,"Manhattan",5.91115760873998,1037,1615,"UPPER EAST SIDE (96-110)",5.87733658522878,"CONDO",5.88366143515362
"62","10029",5.82768928776593,"Manhattan",5.91115760873998,1,1614,"UPPER EAST SIDE (96-110)",5.87733658522878,"COOP",5.60745502321467
"63","10030",5.87377581487653,"Manhattan",5.91115760873998,62,2051,"HARLEM-CENTRAL",5.84481069019434," ONE FAMILY DWELLINGS                    ",5.69897000433602
"64","10030",5.87377581487653,"Manhattan",5.91115760873998,124,2042,"HARLEM-CENTRAL",5.84481069019434," TWO FAMILY DWELLINGS                    ",5.81291335664286
"65","10030",5.87377581487653,"Manhattan",5.91115760873998,1001,2048,"HARLEM-CENTRAL",5.84481069019434,"CONDO",5.88366143515362
"66","10030",5.87377581487653,"Manhattan",5.91115760873998,29,2029,"HARLEM-CENTRAL",5.84481069019434,"COOP",5.60745502321467
"67","10031",5.65624198432896,"Manhattan",5.91115760873998,24,2060,"HARLEM-UPPER",5.64984733040757," ONE FAMILY DWELLINGS                    ",5.69897000433602
"68","10031",5.65624198432896,"Manhattan",5.91115760873998,121,2089,"HARLEM-UPPER",5.64984733040757," THREE FAMILY DWELLINGS                  ",5.88930170250631
"69","10031",5.65624198432896,"Manhattan",5.91115760873998,52,2071,"HARLEM-WEST",5.56731164483122," TWO FAMILY DWELLINGS                    ",5.81291335664286
"70","10031",5.65624198432896,"Manhattan",5.91115760873998,1128,1988,"HARLEM-WEST",5.56731164483122,"CONDO",5.88366143515362
"71","10031",5.65624198432896,"Manhattan",5.91115760873998,39,2070,"HARLEM-WEST",5.56731164483122,"COOP",5.60745502321467
"72","10032",5.71171219481713,"Manhattan",5.91115760873998,121,2119,"WASHINGTON HEIGHTS LOWER",5.75777549101193," TWO FAMILY DWELLINGS                    ",5.81291335664286
"73","10032",5.71171219481713,"Manhattan",5.91115760873998,1026,2136,"WASHINGTON HEIGHTS LOWER",5.75777549101193,"CONDO",5.88366143515362
"74","10032",5.71171219481713,"Manhattan",5.91115760873998,214,2139,"WASHINGTON HEIGHTS LOWER",5.75777549101193,"COOP",5.60745502321467
"75","10033",5.74036268949424,"Manhattan",5.91115760873998,137,2131,"WASHINGTON HEIGHTS LOWER",5.75777549101193," THREE FAMILY DWELLINGS                  ",5.88930170250631
"76","10033",5.74036268949424,"Manhattan",5.91115760873998,85,2157,"WASHINGTON HEIGHTS UPPER",5.69810054562339," TWO FAMILY DWELLINGS                    ",5.81291335664286
"77","10033",5.74036268949424,"Manhattan",5.91115760873998,1565,2180,"WASHINGTON HEIGHTS UPPER",5.69810054562339,"CONDO",5.88366143515362
"78","10033",5.74036268949424,"Manhattan",5.91115760873998,192,2180,"WASHINGTON HEIGHTS UPPER",5.69810054562339,"COOP",5.60745502321467
"79","10034",5.58994960132571,"Manhattan",5.91115760873998,1004,2248,"INWOOD",5.58994960132571,"CONDO",5.88366143515362
"80","10034",5.58994960132571,"Manhattan",5.91115760873998,130,2246,"WASHINGTON HEIGHTS UPPER",5.69810054562339,"COOP",5.60745502321467
"81","10035",5.81921467506794,"Manhattan",5.91115760873998,133,1807,"HARLEM-EAST",5.84323277809801," TWO FAMILY DWELLINGS                    ",5.81291335664286
"82","10035",5.81921467506794,"Manhattan",5.91115760873998,1102,1645,"HARLEM-EAST",5.84323277809801,"CONDO",5.88366143515362
"83","10035",5.81921467506794,"Manhattan",5.91115760873998,5,1789,"HARLEM-EAST",5.84323277809801,"COOP",5.60745502321467
"84","10036",6.00129791066492,"Manhattan",5.91115760873998,1145,1263,"MIDTOWN WEST",5.96964727971323,"CONDO",5.88366143515362
"85","10036",6.00129791066492,"Manhattan",5.91115760873998,14,1036,"MIDTOWN WEST",5.96964727971323,"COOP",5.60745502321467
"86","10037",5.65925046877266,"Manhattan",5.91115760873998,1010,1756,"HARLEM-CENTRAL",5.84481069019434,"CONDO",5.88366143515362
"87","10037",5.65925046877266,"Manhattan",5.91115760873998,27,1736,"HARLEM-CENTRAL",5.84481069019434,"COOP",5.60745502321467
"88","10038",5.94448267215017,"Manhattan",5.91115760873998,1103,107,"SOUTHBRIDGE",5.95181625804212,"CONDO",5.88366143515362
"89","10038",5.94448267215017,"Manhattan",5.91115760873998,1,101,"SOUTHBRIDGE",5.95181625804212,"COOP",5.60745502321467
"90","10039",5.70329137811866,"Manhattan",5.91115760873998,1002,2051,"HARLEM-CENTRAL",5.84481069019434,"CONDO",5.88366143515362
"91","10039",5.70329137811866,"Manhattan",5.91115760873998,50,2046,"HARLEM-CENTRAL",5.84481069019434,"COOP",5.60745502321467
"92","10040",5.67117284271508,"Manhattan",5.91115760873998,1210,2179,"WASHINGTON HEIGHTS UPPER",5.69810054562339,"CONDO",5.88366143515362
"93","10040",5.67117284271508,"Manhattan",5.91115760873998,633,2180,"WASHINGTON HEIGHTS UPPER",5.69810054562339,"COOP",5.60745502321467
"94","10044",5.92463691470349,"Manhattan",5.91115760873998,1901,1373,"ROOSEVELT ISLAND",5.92463691470349,"CONDO",5.88366143515362
"95","10044",5.92463691470349,"Manhattan",5.91115760873998,40,1373,"ROOSEVELT ISLAND",5.92463691470349,"COOP",5.60745502321467
"96","10065",5.93449845124357,"Manhattan",5.91115760873998,1202,1458,"UPPER EAST SIDE (59-79)",5.90281838315297,"CONDO",5.88366143515362
"97","10065",5.93449845124357,"Manhattan",5.91115760873998,17,1460,"UPPER EAST SIDE (59-79)",5.90281838315297,"COOP",5.60745502321467
"98","10069",6.07918124604763,"Manhattan",5.91115760873998,4312,1171,"UPPER WEST SIDE (59-79)",5.94694327069783,"CONDO",5.88366143515362
"99","10075",5.8750612633917,"Manhattan",5.91115760873998,1310,1577,"UPPER EAST SIDE (79-96)",5.91682964813134,"CONDO",5.88366143515362
"100","10075",5.8750612633917,"Manhattan",5.91115760873998,27,1576,"UPPER EAST SIDE (79-96)",5.91682964813134,"COOP",5.60745502321467
"101","10128",5.92723652301307,"Manhattan",5.91115760873998,1102,1516,"UPPER EAST SIDE (79-96)",5.91682964813134,"CONDO",5.88366143515362
"102","10128",5.92723652301307,"Manhattan",5.91115760873998,43,1586,"UPPER EAST SIDE (79-96)",5.91682964813134,"COOP",5.60745502321467
"103","10280",5.90308998699194,"Manhattan",5.91115760873998,8160,16,"TRIBECA",5.96848294855393,"CONDO",5.88366143515362
"104","10282",6.17293424806134,"Manhattan",5.91115760873998,4306,16,"TRIBECA",5.96848294855393,"CONDO",5.88366143515362
"105","10301",5.56860713631303,"Staten Island",5.65370128341351,98,134,"WEST NEW BRIGHTON",5.57460955632769," ONE FAMILY DWELLINGS                    ",5.69897000433602
"106","10301",5.56860713631303,"Staten Island",5.65370128341351,59,109,"NEW BRIGHTON",5.51851393987789," THREE FAMILY DWELLINGS                  ",5.88930170250631
"107","10301",5.56860713631303,"Staten Island",5.65370128341351,41,135,"WEST NEW BRIGHTON",5.57460955632769," TWO FAMILY DWELLINGS                    ",5.81291335664286
"108","10301",5.56860713631303,"Staten Island",5.65370128341351,1022,73,"WEST NEW BRIGHTON",5.57460955632769,"CONDO",5.88366143515362
"109","10301",5.56860713631303,"Staten Island",5.65370128341351,554,101,"WEST NEW BRIGHTON",5.57460955632769,"COOP",5.60745502321467
"110","10302",5.5854607295085,"Staten Island",5.65370128341351,489,1478,"WESTERLEIGH",5.70628906771564," ONE FAMILY DWELLINGS                    ",5.69897000433602
"111","10302",5.5854607295085,"Staten Island",5.65370128341351,89,1074,"PORT RICHMOND",5.5728700497682," THREE FAMILY DWELLINGS                  ",5.88930170250631
"112","10302",5.5854607295085,"Staten Island",5.65370128341351,109,1476,"WESTERLEIGH",5.70628906771564," TWO FAMILY DWELLINGS                    ",5.81291335664286
"113","10302",5.5854607295085,"Staten Island",5.65370128341351,1004,1478,"WESTERLEIGH",5.70628906771564,"CONDO",5.88366143515362
"114","10303",5.51354733265334,"Staten Island",5.65370128341351,107,1318,"PORT IVORY",5.38021124171161," ONE FAMILY DWELLINGS                    ",5.69897000433602
"115","10303",5.51354733265334,"Staten Island",5.65370128341351,70,1170,"MARINERS HARBOR",5.53464900605776," THREE FAMILY DWELLINGS                  ",5.88930170250631
"116","10303",5.51354733265334,"Staten Island",5.65370128341351,263,1277,"PORT IVORY",5.38021124171161," TWO FAMILY DWELLINGS                    ",5.81291335664286
"117","10303",5.51354733265334,"Staten Island",5.65370128341351,1165,1278,"PORT IVORY",5.38021124171161,"CONDO",5.88366143515362
"118","10304",5.60798871652225,"Staten Island",5.65370128341351,84,579,"TOMPKINSVILLE",5.52126887559838," ONE FAMILY DWELLINGS                    ",5.69897000433602
"119","10304",5.60798871652225,"Staten Island",5.65370128341351,149,544,"STAPLETON",5.50920044095122," THREE FAMILY DWELLINGS                  ",5.88930170250631
"120","10304",5.60798871652225,"Staten Island",5.65370128341351,229,579,"TOMPKINSVILLE",5.52126887559838," TWO FAMILY DWELLINGS                    ",5.81291335664286
"121","10304",5.60798871652225,"Staten Island",5.65370128341351,1162,579,"TOMPKINSVILLE",5.52126887559838,"CONDO",5.88366143515362
"122","10304",5.60798871652225,"Staten Island",5.65370128341351,61,3191,"DONGAN HILLS",5.71483270620949,"COOP",5.60745502321467
"123","10305",5.67623597564948,"Staten Island",5.65370128341351,45,3500,"SOUTH BEACH",5.68124123737559," ONE FAMILY DWELLINGS                    ",5.69897000433602
"124","10305",5.67623597564948,"Staten Island",5.65370128341351,20,3397,"SOUTH BEACH",5.68124123737559," THREE FAMILY DWELLINGS                  ",5.88930170250631
"125","10305",5.67623597564948,"Staten Island",5.65370128341351,116,3491,"SOUTH BEACH",5.68124123737559," TWO FAMILY DWELLINGS                    ",5.81291335664286
"126","10305",5.67623597564948,"Staten Island",5.65370128341351,1001,3398,"SOUTH BEACH",5.68124123737559,"CONDO",5.88366143515362
"127","10305",5.67623597564948,"Staten Island",5.65370128341351,12,2986,"ROSEBANK",5.65321251377534,"COOP",5.60745502321467
"128","10306",5.67117284271508,"Staten Island",5.65370128341351,104,4421,"RICHMONDTOWN",5.74741180788642," ONE FAMILY DWELLINGS                    ",5.69897000433602
"129","10306",5.67117284271508,"Staten Island",5.65370128341351,65,4347,"RICHMONDTOWN",5.74741180788642," TWO FAMILY DWELLINGS                    ",5.81291335664286
"130","10306",5.67117284271508,"Staten Island",5.65370128341351,1004,4312,"NEW DORP-HEIGHTS",5.69460519893357,"CONDO",5.88366143515362
"131","10306",5.67117284271508,"Staten Island",5.65370128341351,21,4195,"NEW DORP",5.69460519893357,"COOP",5.60745502321467
"132","10307",5.73073425615276,"Staten Island",5.65370128341351,109,8043,"TOTTENVILLE",5.73073425615276," ONE FAMILY DWELLINGS                    ",5.69897000433602
"133","10307",5.73073425615276,"Staten Island",5.65370128341351,38,8039,"TOTTENVILLE",5.73073425615276," TWO FAMILY DWELLINGS                    ",5.81291335664286
"134","10307",5.73073425615276,"Staten Island",5.65370128341351,1204,7860,"TOTTENVILLE",5.73073425615276,"CONDO",5.88366143515362
"135","10308",5.68259605730634,"Staten Island",5.65370128341351,54,5115,"GREAT KILLS-BAY TERRACE",5.74036268949424," ONE FAMILY DWELLINGS                    ",5.69897000433602
"136","10308",5.68259605730634,"Staten Island",5.65370128341351,14,5113,"GREAT KILLS-BAY TERRACE",5.74036268949424," TWO FAMILY DWELLINGS                    ",5.81291335664286
"137","10308",5.68259605730634,"Staten Island",5.65370128341351,1036,5475,"GREAT KILLS",5.68484536164441,"CONDO",5.88366143515362
"138","10308",5.68259605730634,"Staten Island",5.65370128341351,7,5229,"GREAT KILLS",5.68484536164441,"COOP",5.60745502321467
"139","10309",5.69019608002851,"Staten Island",5.65370128341351,70,7355,"WOODROW",5.71764659416406," ONE FAMILY DWELLINGS                    ",5.69897000433602
"140","10309",5.69019608002851,"Staten Island",5.65370128341351,60,7351,"WOODROW",5.71764659416406," TWO FAMILY DWELLINGS                    ",5.81291335664286
"141","10309",5.69019608002851,"Staten Island",5.65370128341351,1221,7055,"ROSSVILLE",5.56761404511303,"CONDO",5.88366143515362
"142","10310",5.60384599115092,"Staten Island",5.65370128341351,278,238,"WEST NEW BRIGHTON",5.57460955632769," ONE FAMILY DWELLINGS                    ",5.69897000433602
"143","10310",5.60384599115092,"Staten Island",5.65370128341351,57,223,"WEST NEW BRIGHTON",5.57460955632769," THREE FAMILY DWELLINGS                  ",5.88930170250631
"144","10310",5.60384599115092,"Staten Island",5.65370128341351,14,238,"WEST NEW BRIGHTON",5.57460955632769," TWO FAMILY DWELLINGS                    ",5.81291335664286
"145","10310",5.60384599115092,"Staten Island",5.65370128341351,1237,230,"WEST NEW BRIGHTON",5.57460955632769,"CONDO",5.88366143515362
"146","10310",5.60384599115092,"Staten Island",5.65370128341351,119,138,"LIVINGSTON",5.64836001098093,"COOP",5.60745502321467
"147","10312",5.68124123737559,"Staten Island",5.65370128341351,234,6110,"ROSSVILLE",5.56761404511303," ONE FAMILY DWELLINGS                    ",5.69897000433602
"148","10312",5.68124123737559,"Staten Island",5.65370128341351,195,6106,"ROSSVILLE",5.56761404511303," TWO FAMILY DWELLINGS                    ",5.81291335664286
"149","10312",5.68124123737559,"Staten Island",5.65370128341351,1059,5491,"GREAT KILLS",5.68484536164441,"CONDO",5.88366143515362
"150","10314",5.66922387393081,"Staten Island",5.65370128341351,184,1985,"WILLOWBROOK",5.73754890135568," ONE FAMILY DWELLINGS                    ",5.69897000433602
"151","10314",5.66922387393081,"Staten Island",5.65370128341351,150,2401,"NEW SPRINGVILLE",5.5854607295085," THREE FAMILY DWELLINGS                  ",5.88930170250631
"152","10314",5.66922387393081,"Staten Island",5.65370128341351,28,1984,"WILLOWBROOK",5.73754890135568," TWO FAMILY DWELLINGS                    ",5.81291335664286
"153","10314",5.66922387393081,"Staten Island",5.65370128341351,1006,2089,"WILLOWBROOK",5.73754890135568,"CONDO",5.88366143515362
"154","10451",5.4345689040342,"Bronx",5.61804809671209,49,2459,"MELROSE/CONCOURSE",5.52504480703685," ONE FAMILY DWELLINGS                    ",5.69897000433602
"155","10451",5.4345689040342,"Bronx",5.61804809671209,149,2378,"MORRISANIA/LONGWOOD",5.57978359661681," THREE FAMILY DWELLINGS                  ",5.88930170250631
"156","10451",5.4345689040342,"Bronx",5.61804809671209,15,2382,"MORRISANIA/LONGWOOD",5.57978359661681," TWO FAMILY DWELLINGS                    ",5.81291335664286
"157","10451",5.4345689040342,"Bronx",5.61804809671209,1055,2381,"MORRISANIA/LONGWOOD",5.57978359661681,"CONDO",5.88366143515362
"158","10451",5.4345689040342,"Bronx",5.61804809671209,15,2474,"MELROSE/CONCOURSE",5.52504480703685,"COOP",5.60745502321467
"159","10452",5.61804809671209,"Bronx",5.61804809671209,80,2521,"HIGHBRIDGE/MORRIS HEIGHTS",5.64345267648619," ONE FAMILY DWELLINGS                    ",5.69897000433602
"160","10452",5.61804809671209,"Bronx",5.61804809671209,8,2472,"MELROSE/CONCOURSE",5.52504480703685," THREE FAMILY DWELLINGS                  ",5.88930170250631
"161","10452",5.61804809671209,"Bronx",5.61804809671209,25,2489,"MELROSE/CONCOURSE",5.52504480703685," TWO FAMILY DWELLINGS                    ",5.81291335664286
"162","10452",5.61804809671209,"Bronx",5.61804809671209,11,2472,"MELROSE/CONCOURSE",5.52504480703685,"COOP",5.60745502321467
"163","10453",5.62685069050599,"Bronx",5.61804809671209,70,2826,"MOUNT HOPE/MOUNT EDEN",5.71768281901142," ONE FAMILY DWELLINGS                    ",5.69897000433602
"164","10453",5.62685069050599,"Bronx",5.61804809671209,35,2852,"MOUNT HOPE/MOUNT EDEN",5.71768281901142," THREE FAMILY DWELLINGS                  ",5.88930170250631
"165","10453",5.62685069050599,"Bronx",5.61804809671209,63,2849,"MOUNT HOPE/MOUNT EDEN",5.71768281901142," TWO FAMILY DWELLINGS                    ",5.81291335664286
"166","10453",5.62685069050599,"Bronx",5.61804809671209,16,2805,"MOUNT HOPE/MOUNT EDEN",5.71768281901142,"COOP",5.60745502321467
"167","10454",5.72263392253381,"Bronx",5.61804809671209,87,2288,"MOTT HAVEN/PORT MORRIS",5.72015930340596," ONE FAMILY DWELLINGS                    ",5.69897000433602
"168","10454",5.72263392253381,"Bronx",5.61804809671209,37,2573,"MOTT HAVEN/PORT MORRIS",5.72015930340596," THREE FAMILY DWELLINGS                  ",5.88930170250631
"169","10454",5.72263392253381,"Bronx",5.61804809671209,98,2598,"MOTT HAVEN/PORT MORRIS",5.72015930340596," TWO FAMILY DWELLINGS                    ",5.81291335664286
"170","10454",5.72263392253381,"Bronx",5.61804809671209,1010,2315,"MOTT HAVEN/PORT MORRIS",5.72015930340596,"CONDO",5.88366143515362
"171","10455",5.69017346876792,"Bronx",5.61804809671209,66,2624,"MORRISANIA/LONGWOOD",5.57978359661681," ONE FAMILY DWELLINGS                    ",5.69897000433602
"172","10455",5.69017346876792,"Bronx",5.61804809671209,166,2600,"MOTT HAVEN/PORT MORRIS",5.72015930340596," THREE FAMILY DWELLINGS                  ",5.88930170250631
"173","10455",5.69017346876792,"Bronx",5.61804809671209,32,2581,"MOTT HAVEN/PORT MORRIS",5.72015930340596," TWO FAMILY DWELLINGS                    ",5.81291335664286
"174","10455",5.69017346876792,"Bronx",5.61804809671209,1010,2686,"MORRISANIA/LONGWOOD",5.57978359661681,"CONDO",5.88366143515362
"175","10455",5.69017346876792,"Bronx",5.61804809671209,30,2707,"MORRISANIA/LONGWOOD",5.57978359661681,"COOP",5.60745502321467
"176","10456",5.56820172406699,"Bronx",5.61804809671209,28,2962,"MORRISANIA/LONGWOOD",5.57978359661681," ONE FAMILY DWELLINGS                    ",5.69897000433602
"177","10456",5.56820172406699,"Bronx",5.61804809671209,20,2935,"MORRISANIA/LONGWOOD",5.57978359661681," THREE FAMILY DWELLINGS                  ",5.88930170250631
"178","10456",5.56820172406699,"Bronx",5.61804809671209,47,2935,"MORRISANIA/LONGWOOD",5.57978359661681," TWO FAMILY DWELLINGS                    ",5.81291335664286
"179","10456",5.56820172406699,"Bronx",5.61804809671209,1003,2630,"MORRISANIA/LONGWOOD",5.57978359661681,"CONDO",5.88366143515362
"180","10456",5.56820172406699,"Bronx",5.61804809671209,33,2462,"MELROSE/CONCOURSE",5.52504480703685,"COOP",5.60745502321467
"181","10457",5.61278385671974,"Bronx",5.61804809671209,29,2811,"MOUNT HOPE/MOUNT EDEN",5.71768281901142," ONE FAMILY DWELLINGS                    ",5.69897000433602
"182","10457",5.61278385671974,"Bronx",5.61804809671209,28,2809,"MOUNT HOPE/MOUNT EDEN",5.71768281901142," THREE FAMILY DWELLINGS                  ",5.88930170250631
"183","10457",5.61278385671974,"Bronx",5.61804809671209,43,2820,"MOUNT HOPE/MOUNT EDEN",5.71768281901142," TWO FAMILY DWELLINGS                    ",5.81291335664286
"184","10457",5.61278385671974,"Bronx",5.61804809671209,1005,3083,"EAST TREMONT",5.64345267648619,"CONDO",5.88366143515362
"185","10458",5.63343909350247,"Bronx",5.61804809671209,55,3023,"FORDHAM",5.61278385671974," ONE FAMILY DWELLINGS                    ",5.69897000433602
