"","NEIGHBORHOOD","SALE.DATE","SALE.PRICE","YearMonth"
"484","CHINATOWN",2017-05-24,580000,2017-05-01
"485","CHINATOWN",2017-02-10,450000,2017-02-01
"486","CHINATOWN",2017-02-10,6e+05,2017-02-01
"487","CIVIC CENTER",2016-09-23,691400,2016-09-01
"488","CIVIC CENTER",2016-09-07,845000.000000001,2016-09-01
"489","CIVIC CENTER",2016-10-13,6e+05,2016-10-01
"490","CIVIC CENTER",2016-09-28,389000,2016-09-01
"491","CIVIC CENTER",2016-10-11,869999.999999999,2016-10-01
"492","CIVIC CENTER",2016-11-16,650000,2016-11-01
"493","CIVIC CENTER",2016-11-16,859999.999999999,2016-11-01
"494","CIVIC CENTER",2017-01-30,480000,2017-01-01
"495","CIVIC CENTER",2017-02-10,850000,2017-02-01
"496","CIVIC CENTER",2017-03-09,850000,2017-03-01
"497","CIVIC CENTER",2017-04-24,1350000,2017-04-01
"498","CIVIC CENTER",2017-07-21,879000,2017-07-01
"499","CIVIC CENTER",2016-09-22,1750000,2016-09-01
"500","CIVIC CENTER",2017-04-18,1599000,2017-04-01
"501","CIVIC CENTER",2017-06-12,900000.000000001,2017-06-01
"502","CIVIC CENTER",2017-01-27,1800000,2017-01-01
"503","CIVIC CENTER",2017-04-24,1781937,2017-04-01
"504","CIVIC CENTER",2017-06-01,988250,2017-06-01
"505","CIVIC CENTER",2017-05-10,1043706,2017-05-01
"506","CIVIC CENTER",2017-05-10,1250000,2017-05-01
"507","CIVIC CENTER",2017-01-12,1790000,2017-01-01
"508","CIVIC CENTER",2017-05-12,1250000,2017-05-01
"509","CIVIC CENTER",2017-04-06,1295000,2017-04-01
"510","CIVIC CENTER",2017-06-01,1585000,2017-06-01
"511","CIVIC CENTER",2017-05-25,1225000,2017-05-01
"512","CIVIC CENTER",2017-01-13,1050000,2017-01-01
"513","CIVIC CENTER",2017-04-25,900000.000000001,2017-04-01
"514","CIVIC CENTER",2016-09-01,946973.000000001,2016-09-01
"515","CIVIC CENTER",2017-06-16,1525000,2017-06-01
"516","CIVIC CENTER",2016-11-02,1550000,2016-11-01
"517","CIVIC CENTER",2017-07-06,1431529,2017-07-01
"518","CIVIC CENTER",2017-06-16,1871799,2017-06-01
"519","CIVIC CENTER",2017-05-24,1195000,2017-05-01
"520","CIVIC CENTER",2016-11-02,6e+05,2016-11-01
"521","CIVIC CENTER",2017-05-04,1600000,2017-05-01
"522","CIVIC CENTER",2017-05-03,432756,2017-05-01
"523","CLINTON",2017-07-31,460000,2017-07-01
"524","CLINTON",2016-10-03,7e+05,2016-10-01
"525","CLINTON",2017-06-21,420000,2017-06-01
"526","CLINTON",2017-03-13,504999.999999999,2017-03-01
"527","CLINTON",2016-09-16,495000,2016-09-01
"528","CLINTON",2016-10-13,345000,2016-10-01
"529","CLINTON",2017-08-25,320000,2017-08-01
"530","CLINTON",2017-03-31,884999.999999999,2017-03-01
"531","CLINTON",2017-05-31,970000.000000001,2017-05-01
"532","CLINTON",2017-08-22,651680.000000001,2017-08-01
"533","CLINTON",2016-11-30,850000,2016-11-01
"534","CLINTON",2016-10-14,1125000,2016-10-01
"535","CLINTON",2017-08-07,430000,2017-08-01
"536","CLINTON",2017-06-14,497500,2017-06-01
"537","CLINTON",2016-12-06,335000,2016-12-01
"538","CLINTON",2017-03-07,466000,2017-03-01
"539","CLINTON",2016-12-08,320000,2016-12-01
"540","CLINTON",2017-01-11,320000,2017-01-01
"541","CLINTON",2017-05-01,330000,2017-05-01
"542","CLINTON",2017-05-05,321000,2017-05-01
"543","CLINTON",2017-05-02,330000,2017-05-01
"544","CLINTON",2016-10-05,710000,2016-10-01
"545","CLINTON",2017-02-13,625000,2017-02-01
"546","CLINTON",2017-06-05,630000.000000001,2017-06-01
"547","CLINTON",2016-11-30,350000,2016-11-01
"548","CLINTON",2016-09-29,517500,2016-09-01
"549","CLINTON",2016-11-30,490000,2016-11-01
"550","CLINTON",2017-08-16,455000,2017-08-01
"551","CLINTON",2017-05-05,5e+05,2017-05-01
"552","CLINTON",2017-03-02,565000,2017-03-01
"553","CLINTON",2017-03-17,360000,2017-03-01
"554","CLINTON",2016-11-29,899000,2016-11-01
"555","CLINTON",2017-01-19,745000,2017-01-01
"556","CLINTON",2017-02-13,799000,2017-02-01
"557","CLINTON",2017-06-15,635000,2017-06-01
"558","CLINTON",2016-09-15,1030000,2016-09-01
"559","CLINTON",2017-02-28,1225000,2017-02-01
"560","CLINTON",2017-04-06,1120000,2017-04-01
"561","CLINTON",2017-04-05,1095000,2017-04-01
"562","CLINTON",2016-10-18,383000,2016-10-01
"563","CLINTON",2016-10-28,480000,2016-10-01
"564","CLINTON",2016-11-15,490000,2016-11-01
"565","CLINTON",2016-11-28,1590000,2016-11-01
"566","CLINTON",2017-03-27,410000,2017-03-01
"567","CLINTON",2017-03-16,310000,2017-03-01
"568","CLINTON",2017-02-16,370000,2017-02-01
"569","CLINTON",2017-04-17,325000,2017-04-01
"570","CLINTON",2017-04-28,342000,2017-04-01
"571","CLINTON",2017-08-08,350000,2017-08-01
"572","CLINTON",2017-08-16,381565,2017-08-01
"573","CLINTON",2017-08-28,6e+05,2017-08-01
"574","CLINTON",2017-04-10,325000,2017-04-01
"575","CLINTON",2017-06-27,615000,2017-06-01
"576","CLINTON",2016-10-05,395000,2016-10-01
"577","CLINTON",2017-02-14,445000,2017-02-01
"578","CLINTON",2016-10-05,740000,2016-10-01
"579","CLINTON",2017-02-13,799000,2017-02-01
"580","CLINTON",2017-07-20,1733876,2017-07-01
"581","CLINTON",2017-06-29,1353152,2017-06-01
"582","CLINTON",2017-05-24,1797618,2017-05-01
"583","CLINTON",2017-05-25,1387060,2017-05-01
"584","CLINTON",2017-07-14,1374637,2017-07-01
"585","CLINTON",2017-06-14,1397039,2017-06-01
"586","CLINTON",2017-07-19,1751390,2017-07-01
"587","CLINTON",2017-08-28,1422291,2017-08-01
"588","CLINTON",2017-07-10,1435732,2017-07-01
"589","CLINTON",2017-05-05,1725147,2017-05-01
"590","CLINTON",2017-05-30,1527375,2017-05-01
"591","CLINTON",2017-04-28,1486645,2017-04-01
"592","CLINTON",2017-05-26,1451922,2017-05-01
"593","CLINTON",2017-06-22,1461799,2017-06-01
"594","CLINTON",2017-05-08,1511186,2017-05-01
"595","CLINTON",2017-05-18,1517192,2017-05-01
"596","CLINTON",2017-05-23,719800,2017-05-01
"597","CLINTON",2017-05-08,1610000,2017-05-01
"598","CLINTON",2016-09-21,1680000,2016-09-01
"599","CLINTON",2017-02-02,1599000,2017-02-01
"600","CLINTON",2017-07-26,780999.999999999,2017-07-01
"601","CLINTON",2017-06-12,1595000,2017-06-01
"602","CLINTON",2017-05-10,1775000,2017-05-01
"603","CLINTON",2017-01-09,840056.000000001,2017-01-01
"604","CLINTON",2017-04-18,864999.999999999,2017-04-01
"605","CLINTON",2017-06-29,1370000,2017-06-01
"606","CLINTON",2017-07-17,750000,2017-07-01
"607","CLINTON",2017-07-28,1315000,2017-07-01
"608","CLINTON",2017-06-01,879999.999999999,2017-06-01
"609","CLINTON",2017-06-02,905000,2017-06-01
"610","CLINTON",2017-05-16,1490000,2017-05-01
"611","CLINTON",2017-05-30,935000.000000001,2017-05-01
"612","CLINTON",2016-09-14,1065000,2016-09-01
"613","CLINTON",2016-12-08,1150000,2016-12-01
"614","CLINTON",2017-06-29,1200000,2017-06-01
"615","CLINTON",2016-09-21,1796000,2016-09-01
"616","CLINTON",2016-10-14,1499000,2016-10-01
"617","CLINTON",2017-08-22,1495000,2017-08-01
"618","CLINTON",2016-10-13,858999.999999999,2016-10-01
"619","CLINTON",2016-10-13,597000,2016-10-01
"620","CLINTON",2016-09-30,735999.999999999,2016-09-01
"621","CLINTON",2016-10-25,1321750,2016-10-01
"622","CLINTON",2016-10-14,739000,2016-10-01
"623","CLINTON",2016-10-07,777999.999999999,2016-10-01
"624","CLINTON",2016-10-31,1038000,2016-10-01
"625","CLINTON",2017-01-12,1172750,2017-01-01
"626","CLINTON",2017-04-10,1140000,2017-04-01
"627","CLINTON",2016-10-05,767000,2016-10-01
"628","CLINTON",2016-10-05,1140000,2016-10-01
"629","CLINTON",2017-05-25,1030000,2017-05-01
"630","CLINTON",2016-11-16,943750,2016-11-01
"631","CLINTON",2016-12-09,1098000,2016-12-01
"632","CLINTON",2017-01-19,1740000,2017-01-01
"633","CLINTON",2016-11-22,1076000,2016-11-01
"634","CLINTON",2017-02-16,1440000,2017-02-01
"635","CLINTON",2016-10-07,1150000,2016-10-01
"636","CLINTON",2016-09-30,678999.999999999,2016-09-01
"637","CLINTON",2016-09-21,883000.000000001,2016-09-01
"638","CLINTON",2016-09-30,792000,2016-09-01
"639","CLINTON",2016-10-13,1462800,2016-10-01
"640","CLINTON",2017-08-24,1597750,2017-08-01
"641","CLINTON",2017-02-15,1155000,2017-02-01
"642","CLINTON",2017-02-07,1190000,2017-02-01
"643","CLINTON",2016-12-09,959999.999999999,2016-12-01
"644","CLINTON",2017-02-15,1120000,2017-02-01
"645","CLINTON",2017-02-01,1052750,2017-02-01
"646","CLINTON",2017-02-03,1515000,2017-02-01
"647","CLINTON",2017-06-14,1420000,2017-06-01
"648","CLINTON",2016-09-30,704000,2016-09-01
"649","CLINTON",2017-02-15,1117500,2017-02-01
"650","CLINTON",2016-10-07,780000.000000001,2016-10-01
"651","CLINTON",2017-02-15,1150000,2017-02-01
"652","CLINTON",2017-08-29,1212000,2017-08-01
"653","CLINTON",2017-02-15,1170000,2017-02-01
"654","CLINTON",2017-05-25,1180000,2017-05-01
"655","CLINTON",2016-09-21,984000.000000001,2016-09-01
"656","CLINTON",2017-02-15,1125000,2017-02-01
"657","CLINTON",2017-07-18,1867500,2017-07-01
"658","CLINTON",2016-10-11,1120000,2016-10-01
"659","CLINTON",2017-02-08,1550000,2017-02-01
"660","CLINTON",2016-09-30,1190000,2016-09-01
"661","CLINTON",2016-09-30,729000,2016-09-01
"662","CLINTON",2016-09-21,911000.000000001,2016-09-01
"663","CLINTON",2016-11-07,1312000,2016-11-01
"664","CLINTON",2016-09-21,998999.999999999,2016-09-01
"665","CLINTON",2017-06-01,1870000,2017-06-01
"666","CLINTON",2017-04-27,1320000,2017-04-01
"667","CLINTON",2016-09-22,1652000,2016-09-01
"668","CLINTON",2016-10-17,1255607,2016-10-01
"669","CLINTON",2016-10-31,1380000,2016-10-01
"670","CLINTON",2016-10-17,876999.999999999,2016-10-01
"671","CLINTON",2017-01-20,972428,2017-01-01
"672","CLINTON",2016-10-11,965999.999999999,2016-10-01
"673","CLINTON",2017-07-11,1425000,2017-07-01
"674","CLINTON",2017-08-15,1395000,2017-08-01
"675","CLINTON",2016-11-14,1749000,2016-11-01
"676","CLINTON",2016-12-29,1265000,2016-12-01
"677","CLINTON",2017-07-20,1480000,2017-07-01
"678","CLINTON",2017-03-27,1850000,2017-03-01
"679","CLINTON",2017-02-22,939999.999999999,2017-02-01
"680","CLINTON",2017-08-04,1580000,2017-08-01
"681","CLINTON",2017-03-22,1607000,2017-03-01
"682","CLINTON",2017-08-17,1192000,2017-08-01
"683","CLINTON",2017-04-28,950000,2017-04-01
"684","CLINTON",2017-08-24,1345000,2017-08-01
"685","CLINTON",2017-03-22,1325000,2017-03-01
"686","CLINTON",2017-05-19,1145000,2017-05-01
"687","CLINTON",2016-09-29,1220000,2016-09-01
"688","CLINTON",2017-07-12,1499000,2017-07-01
"689","CLINTON",2016-12-20,869999.999999999,2016-12-01
"690","CLINTON",2017-01-03,1110000,2017-01-01
"691","CLINTON",2017-03-09,1195000,2017-03-01
"692","CLINTON",2016-11-03,1750000,2016-11-01
"693","CLINTON",2017-02-17,1330000,2017-02-01
"694","CLINTON",2017-02-17,1310000,2017-02-01
"695","CLINTON",2016-12-02,1700000,2016-12-01
"696","CLINTON",2017-04-13,875000,2017-04-01
"697","CLINTON",2017-01-31,944999.999999999,2017-01-01
"698","CLINTON",2017-04-05,1243206,2017-04-01
"699","CLINTON",2017-02-01,944999.999999999,2017-02-01
"700","CLINTON",2017-03-24,1780000,2017-03-01
"701","CLINTON",2017-07-10,1781937,2017-07-01
"702","CLINTON",2016-12-07,696049.000000001,2016-12-01
"703","CLINTON",2017-02-01,544763,2017-02-01
"704","CLINTON",2016-12-30,605000,2016-12-01
"705","CLINTON",2017-07-12,8e+05,2017-07-01
"706","CLINTON",2017-03-29,649000,2017-03-01
"707","CLINTON",2017-01-03,1325000,2017-01-01
"708","CLINTON",2017-06-29,617000,2017-06-01
"709","CLINTON",2016-09-20,985000.000000001,2016-09-01
"710","CLINTON",2016-12-05,669999.999999999,2016-12-01
"711","CLINTON",2017-04-25,869999.999999999,2017-04-01
"712","CLINTON",2017-03-20,1374637,2017-03-01
"713","CLINTON",2016-09-21,1209936,2016-09-01
"714","CLINTON",2017-03-08,753300.000000001,2017-03-01
"715","CLINTON",2017-07-25,1780000,2017-07-01
"716","CLINTON",2017-06-19,1135000,2017-06-01
"717","CLINTON",2017-02-15,1250000,2017-02-01
"718","CLINTON",2016-11-18,1237500,2016-11-01
"719","CLINTON",2017-07-12,1500000,2017-07-01
"720","CLINTON",2017-07-26,680000,2017-07-01
"721","CLINTON",2016-12-02,859999.999999999,2016-12-01
"722","CLINTON",2016-11-21,777000,2016-11-01
"723","CLINTON",2017-06-28,822665,2017-06-01
"724","CLINTON",2016-09-15,971000.000000001,2016-09-01
"725","CLINTON",2017-01-27,1053888,2017-01-01
"726","CLINTON",2016-11-29,752000,2016-11-01
"727","CLINTON",2017-03-01,1787500,2017-03-01
"728","CLINTON",2017-05-19,929999.999999999,2017-05-01
"729","CLINTON",2017-05-08,1045000,2017-05-01
"730","CLINTON",2017-05-22,1680000,2017-05-01
"731","CLINTON",2016-11-30,1825000,2016-11-01
"732","CLINTON",2017-08-09,1235000,2017-08-01
"733","CLINTON",2016-12-21,1007002,2016-12-01
"734","CLINTON",2016-12-30,1090000,2016-12-01
"735","CLINTON",2017-07-12,998999.999999999,2017-07-01
"736","CLINTON",2017-08-09,830913,2017-08-01
"737","CLINTON",2016-11-29,998000.000000001,2016-11-01
"738","CLINTON",2017-03-29,1275000,2017-03-01
"739","CLINTON",2017-05-19,770000.000000001,2017-05-01
"740","CLINTON",2017-08-02,799000,2017-08-01
"741","CLINTON",2016-09-28,760000,2016-09-01
"742","CLINTON",2016-10-31,1464000,2016-10-01
"743","CLINTON",2016-11-04,1650000,2016-11-01
"744","CLINTON",2017-07-17,935000.000000001,2017-07-01
"745","CLINTON",2017-07-10,785000,2017-07-01
"746","CLINTON",2016-11-29,756001.000000001,2016-11-01
"747","CLINTON",2017-06-26,1663820,2017-06-01
"748","CLINTON",2016-10-14,1185000,2016-10-01
"749","CLINTON",2017-05-05,850000,2017-05-01
"750","CLINTON",2017-07-06,998999.999999999,2017-07-01
"751","CLINTON",2016-12-20,920000.000000001,2016-12-01
"752","CLINTON",2017-04-25,825000.000000001,2017-04-01
"753","CLINTON",2017-08-16,1140000,2017-08-01
"754","CLINTON",2017-03-28,677060,2017-03-01
"755","CLINTON",2016-12-15,1060000,2016-12-01
"756","CLINTON",2016-09-15,340000,2016-09-01
"757","CLINTON",2016-09-08,875000,2016-09-01
"758","CLINTON",2016-10-21,895000,2016-10-01
"759","CLINTON",2017-04-11,680000,2017-04-01
"760","EAST VILLAGE",2017-02-28,8e+05,2017-02-01
"761","EAST VILLAGE",2017-03-23,532000,2017-03-01
"762","EAST VILLAGE",2017-03-23,525000,2017-03-01
"763","EAST VILLAGE",2017-04-18,1107000,2017-04-01
"764","EAST VILLAGE",2017-02-28,170000,2017-02-01
"765","EAST VILLAGE",2017-04-20,145000,2017-04-01
"766","EAST VILLAGE",2017-06-13,549000.000000001,2017-06-01
"767","EAST VILLAGE",2016-09-29,619000,2016-09-01
"768","EAST VILLAGE",2017-08-03,432000,2017-08-01
"769","EAST VILLAGE",2016-11-18,859999.999999999,2016-11-01
"770","EAST VILLAGE",2017-01-30,435000,2017-01-01
"771","EAST VILLAGE",2017-03-29,975000,2017-03-01
"772","EAST VILLAGE",2017-06-01,440000,2017-06-01
"773","EAST VILLAGE",2017-06-01,4e+05,2017-06-01
"774","EAST VILLAGE",2016-09-19,640000,2016-09-01
"775","EAST VILLAGE",2016-10-18,675000.000000001,2016-10-01
"776","EAST VILLAGE",2017-02-15,725000.000000001,2017-02-01
"777","EAST VILLAGE",2017-08-21,829000,2017-08-01
"778","EAST VILLAGE",2016-11-18,682000,2016-11-01
"779","EAST VILLAGE",2017-02-28,525000,2017-02-01
"780","EAST VILLAGE",2017-05-22,856000,2017-05-01
"781","EAST VILLAGE",2017-06-28,510000,2017-06-01
"782","EAST VILLAGE",2017-07-12,1117000,2017-07-01
"783","EAST VILLAGE",2017-05-04,1350000,2017-05-01
"784","EAST VILLAGE",2017-08-03,1e+06,2017-08-01
"785","EAST VILLAGE",2017-08-17,512000,2017-08-01
"786","EAST VILLAGE",2017-02-28,730000,2017-02-01
"787","EAST VILLAGE",2017-04-06,712950,2017-04-01
"788","EAST VILLAGE",2017-02-24,599000,2017-02-01
"789","EAST VILLAGE",2017-06-15,1775000,2017-06-01
"790","EAST VILLAGE",2017-06-08,470000,2017-06-01
"791","EAST VILLAGE",2016-09-22,1535000,2016-09-01
"792","EAST VILLAGE",2016-09-28,1850000,2016-09-01
"793","EAST VILLAGE",2016-11-18,869999.999999999,2016-11-01
"794","EAST VILLAGE",2016-09-23,1490000,2016-09-01
"795","EAST VILLAGE",2017-01-25,755000,2017-01-01
"796","EAST VILLAGE",2017-03-01,980000.000000001,2017-03-01
"797","EAST VILLAGE",2016-09-29,939999.999999999,2016-09-01
"798","EAST VILLAGE",2017-04-12,1600000,2017-04-01
"799","EAST VILLAGE",2017-05-02,1680000,2017-05-01
"800","EAST VILLAGE",2017-06-09,1800000,2017-06-01
"801","EAST VILLAGE",2017-07-31,384000,2017-07-01
"802","EAST VILLAGE",2017-07-31,360000,2017-07-01
"803","EAST VILLAGE",2017-06-01,350000,2017-06-01
"804","EAST VILLAGE",2017-07-19,665000,2017-07-01
"805","EAST VILLAGE",2016-11-01,190125,2016-11-01
"806","EAST VILLAGE",2017-03-09,425000,2017-03-01
"807","EAST VILLAGE",2017-07-28,835000,2017-07-01
"808","EAST VILLAGE",2017-04-19,631315,2017-04-01
"809","EAST VILLAGE",2017-05-01,775000,2017-05-01
"810","EAST VILLAGE",2016-09-21,1650000,2016-09-01
"811","EAST VILLAGE",2016-09-19,970000.000000001,2016-09-01
"812","EAST VILLAGE",2016-11-17,1047600,2016-11-01
"813","EAST VILLAGE",2017-04-05,1650000,2017-04-01
"814","EAST VILLAGE",2016-10-25,1070000,2016-10-01
"815","EAST VILLAGE",2017-07-06,932500,2017-07-01
"816","EAST VILLAGE",2017-08-11,785000,2017-08-01
"817","EAST VILLAGE",2017-07-18,927500,2017-07-01
"818","EAST VILLAGE",2016-10-14,889999.999999999,2016-10-01
"819","EAST VILLAGE",2016-11-17,951999.999999999,2016-11-01
"820","EAST VILLAGE",2016-10-27,908000,2016-10-01
"821","EAST VILLAGE",2017-08-01,1150000,2017-08-01
"822","EAST VILLAGE",2017-01-18,1375000,2017-01-01
"823","EAST VILLAGE",2017-05-31,975000,2017-05-01
"824","EAST VILLAGE",2017-04-26,1425000,2017-04-01
"825","EAST VILLAGE",2017-01-27,1170000,2017-01-01
"826","EAST VILLAGE",2016-12-15,1195000,2016-12-01
"827","EAST VILLAGE",2017-08-15,1050000,2017-08-01
"828","EAST VILLAGE",2017-06-26,1700000,2017-06-01
"829","EAST VILLAGE",2016-09-13,1050000,2016-09-01
"830","EAST VILLAGE",2017-08-04,381250,2017-08-01
"831","EAST VILLAGE",2017-05-03,636000.000000001,2017-05-01
"832","EAST VILLAGE",2017-08-23,1700000,2017-08-01
"833","EAST VILLAGE",2017-04-06,1865000,2017-04-01
"834","EAST VILLAGE",2016-11-30,695000,2016-11-01
"835","EAST VILLAGE",2017-06-29,1250000,2017-06-01
"836","EAST VILLAGE",2017-06-23,706000,2017-06-01
"837","EAST VILLAGE",2016-11-17,619999.999999999,2016-11-01
"838","EAST VILLAGE",2016-11-28,550000,2016-11-01
"839","EAST VILLAGE",2016-12-22,5e+05,2016-12-01
"840","EAST VILLAGE",2017-05-18,650000,2017-05-01
"841","EAST VILLAGE",2017-06-06,780000.000000001,2017-06-01
"842","EAST VILLAGE",2017-01-27,1200000,2017-01-01
"843","EAST VILLAGE",2016-10-19,627000.000000001,2016-10-01
"844","EAST VILLAGE",2017-02-10,735000,2017-02-01
"845","EAST VILLAGE",2017-03-10,1715000,2017-03-01
"846","EAST VILLAGE",2017-07-17,675000.000000001,2017-07-01
"847","EAST VILLAGE",2017-07-17,1615000,2017-07-01
"848","FASHION",2016-11-17,220000,2016-11-01
"849","FASHION",2016-11-17,220000,2016-11-01
"850","FASHION",2016-10-28,158640,2016-10-01
"851","FASHION",2016-10-17,950000,2016-10-01
"852","FASHION",2016-11-01,1175000,2016-11-01
"853","FASHION",2016-10-27,1155000,2016-10-01
"854","FASHION",2016-11-28,1150000,2016-11-01
"855","FASHION",2017-01-05,820000,2017-01-01
"856","FASHION",2017-05-08,325000,2017-05-01
"857","FASHION",2017-08-04,345000,2017-08-01
"858","FASHION",2016-09-23,1211000,2016-09-01
"859","FASHION",2016-12-19,560000,2016-12-01
"860","FASHION",2017-05-25,470000,2017-05-01
"861","FASHION",2017-07-11,1250000,2017-07-01
"862","FASHION",2017-08-17,605000,2017-08-01
"863","FASHION",2017-08-30,425000,2017-08-01
"864","FASHION",2017-08-17,900000.000000001,2017-08-01
"865","FASHION",2017-04-19,1300000,2017-04-01
"866","FASHION",2016-11-18,1120000,2016-11-01
"867","FASHION",2016-09-22,735000,2016-09-01
"868","FASHION",2017-03-01,1147080,2017-03-01
"869","FASHION",2017-01-27,750000,2017-01-01
"870","FASHION",2017-06-14,1165000,2017-06-01
"871","FASHION",2016-09-19,1872500,2016-09-01
"872","FASHION",2017-05-18,1860000,2017-05-01
"873","FASHION",2016-12-15,1750000,2016-12-01
"874","FASHION",2017-04-25,975000,2017-04-01
"875","FASHION",2016-12-14,1600000,2016-12-01
"876","FASHION",2017-01-06,775000,2017-01-01
"877","FASHION",2017-06-23,8e+05,2017-06-01
"878","FASHION",2016-09-29,790000.000000001,2016-09-01
"879","FASHION",2016-12-13,925000,2016-12-01
"880","FASHION",2017-05-30,1715000,2017-05-01
"881","FASHION",2016-10-14,1735000,2016-10-01
"882","FASHION",2017-08-16,1600000,2017-08-01
"883","FASHION",2016-11-22,1735000,2016-11-01
"884","FASHION",2017-01-26,1527375,2017-01-01
"885","FINANCIAL",2016-09-23,1550000,2016-09-01
"886","FINANCIAL",2016-11-21,531000,2016-11-01
"887","FINANCIAL",2016-11-17,829000,2016-11-01
"888","FINANCIAL",2016-11-30,875000,2016-11-01
"889","FINANCIAL",2016-12-28,760000,2016-12-01
"890","FINANCIAL",2017-02-01,547500,2017-02-01
"891","FINANCIAL",2017-02-02,470000,2017-02-01
"892","FINANCIAL",2017-05-11,565000,2017-05-01
"893","FINANCIAL",2017-06-26,615000,2017-06-01
"894","FINANCIAL",2017-05-18,487500,2017-05-01
"895","FINANCIAL",2017-06-26,625000,2017-06-01
"896","FINANCIAL",2017-06-27,775000,2017-06-01
"897","FINANCIAL",2017-06-19,430000,2017-06-01
"898","FINANCIAL",2017-06-30,780000.000000001,2017-06-01
"899","FINANCIAL",2017-08-01,519000,2017-08-01
"900","FINANCIAL",2017-08-16,985000.000000001,2017-08-01
"901","FINANCIAL",2017-02-09,998999.999999999,2017-02-01
"902","FINANCIAL",2017-02-22,1600000,2017-02-01
"903","FINANCIAL",2017-04-06,1610000,2017-04-01
"904","FINANCIAL",2017-02-07,1190000,2017-02-01
"905","FINANCIAL",2017-05-18,1185000,2017-05-01
"906","FINANCIAL",2017-08-03,950000,2017-08-01
"907","FINANCIAL",2016-11-17,595000,2016-11-01
"908","FINANCIAL",2017-02-28,798000,2017-02-01
"909","FINANCIAL",2017-08-22,780000.000000001,2017-08-01
"910","FINANCIAL",2017-02-24,481274,2017-02-01
"911","FINANCIAL",2017-04-20,635000,2017-04-01
"912","FINANCIAL",2017-01-03,770000.000000001,2017-01-01
"913","FINANCIAL",2016-11-28,621000,2016-11-01
"914","FINANCIAL",2016-12-28,775000,2016-12-01
"915","FINANCIAL",2017-08-03,585000.000000001,2017-08-01
"916","FINANCIAL",2016-11-16,625000,2016-11-01
"917","FINANCIAL",2016-09-30,580000,2016-09-01
"918","FINANCIAL",2017-07-26,8e+05,2017-07-01
"919","FINANCIAL",2016-09-08,595000,2016-09-01
"920","FINANCIAL",2016-11-17,546805,2016-11-01
"921","FINANCIAL",2017-05-17,635000,2017-05-01
"922","FINANCIAL",2016-12-28,775000,2016-12-01
"923","FINANCIAL",2016-11-15,598000.000000001,2016-11-01
"924","FINANCIAL",2017-07-18,1863397,2017-07-01
"925","FINANCIAL",2017-01-20,1552831,2017-01-01
"926","FINANCIAL",2017-02-16,1415367,2017-02-01
"927","FINANCIAL",2017-05-05,1883762,2017-05-01
"928","FINANCIAL",2017-02-27,1507010,2017-02-01
"929","FINANCIAL",2017-02-14,1613926,2017-02-01
"930","FINANCIAL",2017-05-04,1461188,2017-05-01
"931","FINANCIAL",2017-02-13,1613926,2017-02-01
